es,HillarySoQualified,False,'496086861,'722544158037184513,2016-04-19 21:55:26,0,0,0,0,0,0,False,neutral,hillaryPositive,cruzPositive,hillaryPositive,#HillarySoQualified  salgamos a votar por la unica candidata lista para guiar el destino de este pais  ella es Hillary Clinton.
es,HillarySoQualified,False,'1003130904,'722441837986754560,2016-04-19 15:08:51,0,0,0,0,0,0,False,neutral,berniePositive,cruzPositive,hillaryPositive,Nueva York  nosotros estamos contando con usted! #HillarySoQualified #NY4Hillary
es,HillarySoQualified,False,'556340189,'722299473871802368,2016-04-19 05:43:08,0,0,0,0,0,0,False,neutral,hillaryPositive,trumpPositive,berniePositive,RT @rodriguezc_JHE: La revolución esta muy muy cerca! #feelthebern #Imwithher #HillarySoQualified #Hillary2016 #HillaryClinton https://t.co…
es,HillarySoQualified,False,'4812778686,'722208805111484417,2016-04-18 23:42:51,0,0,0,0,0,0,False,neutral,hillaryPositive,cruzPositive,berniePositive,RT @silversavant: RT RT LoriSums: shayEspinoza817 #StopTheBsBernie #HillarySoQualified #ImWithHer https://t.co/t6BatxdEwB https://t.co/UY9g…
es,HillarySoQualified,False,'483885808,'722207897094979585,2016-04-18 23:39:15,0,0,0,0,0,0,False,neutral,hillaryPositive,trumpPositive,hillaryPositive,RT @silversavant: RT RT LoriSums: shayEspinoza817 #StopTheBsBernie #HillarySoQualified #ImWithHer https://t.co/t6BatxdEwB https://t.co/UY9g…
es,HillarySoQualified,False,'480900509,'722205833661194240,2016-04-18 23:31:03,0,0,0,0,0,0,False,neutral,hillaryPositive,cruzPositive,berniePositive,RT @silversavant: RT RT LoriSums: shayEspinoza817 #StopTheBsBernie #HillarySoQualified #ImWithHer https://t.co/t6BatxdEwB https://t.co/UY9g…
es,HillarySoQualified,False,'713401569761472512,'722205419402301441,2016-04-18 23:29:24,0,0,0,0,0,0,False,neutral,hillaryPositive,berniePositive,hillaryPositive,RT RT LoriSums: shayEspinoza817 #StopTheBsBernie #HillarySoQualified #ImWithHer https://t.co/t6BatxdEwB https://t.co/UY9ggJfBGR
es,HillarySoQualified,False,'1566650000,'722182420598956033,2016-04-18 21:58:01,0,0,0,0,0,0,False,neutral,hillaryPositive,berniePositive,hillaryPositive,#Hillary está con los inmigrantes  #ImWithHer #HillarySoQualified #NYPrimary #NewYorkPrimary #NY #NewYork #NYC https://t.co/q0gEJvUOU9
es,HillarySoQualified,False,'1550404806,'722169811527081986,2016-04-18 21:07:54,0,0,0,0,0,0,False,neutral,hillaryPositive,trumpPositive,hillaryPositive,RT @Solutioneer72: #Hillary con los imigrantes #DAPA #DACA  #ImWithHer #HillarySoQualified #NYPrimary #NewYorkPrimary #NY #NewYork #NYC htt…
es,HillarySoQualified,False,'1566650000,'722169216657268736,2016-04-18 21:05:33,0,0,0,0,0,0,False,neutral,hillaryPositive,hillaryPositive,hillaryPositive,#Hillary con los imigrantes #DAPA #DACA  #ImWithHer #HillarySoQualified #NYPrimary #NewYorkPrimary #NY #NewYork #NYC https://t.co/9wjY7umZON
